Day,Month,NewCustomers,TotalMembers,PatientsSeen,CurrentPediatricDoctors,CurrentOrthoDoctors,CurrentNurses,RevenuePrevention,RevenueTreatment,RevenueOrtho,RevenueCardDaily,RevenueTotal,CashNewCard,CashRenewCard,CashTreatment,CashFlowToday,Cash,Costs,DoctorSalary,NurseSalary,MonthlyCardRevenue,ContractLiability,CardContractLiability,OrthoContractLiability,PediatricMaterialRatio,OrthoMaterialRatio
1088,37,2,1356,34,1,1,6,0,520,10725,3757.7777777777783,16202.777777777777,1000,5000,20020,22776.5,4086829.2666666666,3243.5,0.0,0.0,112733.33333333334,2958725.0,1812800.0,1145925,0.05,0.3
1089,37,1,1357,37,1,1,6,0,1320,0,3757.7777777777783,5277.777777777778,1000,0,1320,2254.0,4089083.2666666666,66.0,0.0,0.0,112733.33333333334,2960325.0,1814400.0,1145925,0.05,0.3
1090,37,3,1358,50,1,1,6,0,5000,0,3757.7777777777783,9957.777777777777,5000,1000,5000,10750.0,4099833.2666666666,250.0,0.0,0.0,112733.33333333334,2960325.0,1814400.0,1145925,0.05,0.3
1091,37,3,1359,44,1,1,6,0,1040,4095,3757.7777777777783,9092.777777777777,1000,0,1040,759.5,4100592.7666666666,1280.5,0.0,0.0,112733.33333333334,2957830.0,1816000.0,1141830,0.05,0.3
1092,37,3,1362,29,1,1,6,0,1560,0,3757.7777777777783,7517.777777777778,11000,0,1560,12482.0,4113074.7666666666,78.0,0.0,0.0,112733.33333333334,2957830.0,1816000.0,1141830,0.05,0.3
1093,37,4,1365,31,1,1,6,0,2600,5005,3757.7777777777783,14362.777777777777,15000,0,11700,25068.5,4138143.2666666666,1631.5,0.0,0.0,112733.33333333334,2965125.0,1819200.0,1145925,0.05,0.3
1094,37,3,1365,40,1,1,6,0,3920,0,3757.7777777777783,7877.777777777778,0,1000,3920,4724.0,4142867.2666666666,196.0,0.0,0.0,112733.33333333334,2969925.0,1824000.0,1145925,0.05,0.3
1095,37,2,1367,41,1,1,6,0,2640,0,3757.7777777777783,7597.777777777778,6000,0,2640,8508.0,4151375.2666666666,132.0,0.0,0.0,112733.33333333334,2969925.0,1824000.0,1145925,0.05,0.3
1096,37,2,1368,34,1,1,6,0,3680,0,3757.7777777777783,8437.777777777777,5000,0,3680,8496.0,4159871.2666666666,184.0,0.0,0.0,112733.33333333334,2971525.0,1825600.0,1145925,0.05,0.3
1097,37,2,1370,26,1,1,6,0,800,0,3757.7777777777783,4957.777777777778,2000,0,800,2760.0,4162631.2666666666,40.0,0.0,0.0,112733.33333333334,2973125.0,1827200.0,1145925,0.05,0.3
1098,37,2,1372,39,1,1,6,0,1840,8775,3757.7777777777783,16372.777777777777,10000,0,1840,9115.5,4171746.7666666666,2724.5,0.0,0.0,112733.33333333334,2964350.0,1827200.0,1137150,0.05,0.3
1099,37,2,1372,36,1,1,6,0,2360,0,3757.7777777777783,6117.777777777778,0,0,2360,2242.0,4173988.7666666666,118.0,0.0,0.0,112733.33333333334,2967550.0,1830400.0,1137150,0.05,0.3
1100,37,3,1373,30,1,1,6,0,2360,0,3757.7777777777783,6317.777777777778,1000,0,2360,3242.0,4177230.7666666666,118.0,0.0,0.0,112733.33333333334,2967550.0,1830400.0,1137150,0.05,0.3
1101,37,4,1376,31,1,1,6,0,2920,0,3757.7777777777783,8077.777777777778,7000,0,2920,9774.0,4187004.7666666666,146.0,0.0,0.0,112733.33333333334,2967550.0,1830400.0,1137150,0.05,0.3
1102,37,2,1375,36,1,1,6,0,1040,8775,3757.7777777777783,13572.777777777777,0,0,1040,-1644.5,4185360.2666666666,2684.5,0.0,0.0,112733.33333333334,2960375.0,1832000.0,1128375,0.05,0.3
1103,37,3,1376,31,1,1,6,0,520,0,3757.7777777777783,4877.777777777778,3000,0,520,3494.0,4188854.2666666666,26.0,0.0,0.0,112733.33333333334,2960375.0,1832000.0,1128375,0.05,0.3
1104,37,2,1377,34,1,1,6,0,3680,16500,3757.7777777777783,24137.777777777777,1000,0,33680,29546.0,4218400.266666667,5134.0,0.0,0.0,112733.33333333334,2973875.0,1832000.0,1141875,0.05,0.3
1105,37,3,1379,35,1,1,6,0,520,0,3757.7777777777783,5677.777777777778,6000,1000,520,7494.0,4225894.266666667,26.0,0.0,0.0,112733.33333333334,2973875.0,1832000.0,1141875,0.05,0.3
1106,37,2,1380,27,1,1,6,0,800,0,3757.7777777777783,4757.777777777778,1000,0,800,1760.0,4227654.266666667,40.0,0.0,0.0,112733.33333333334,2975475.0,1833600.0,1141875,0.05,0.3
1107,37,3,1381,36,1,1,6,0,2920,2860,3757.7777777777783,10737.777777777777,5000,1000,8120,13116.0,4240770.266666667,1004.0,0.0,0.0,112733.33333333334,2977815.0,1833600.0,1144215,0.05,0.3
1108,37,2,1380,32,1,1,6,0,1320,0,3757.7777777777783,5077.777777777778,0,0,1320,1254.0,4242024.266666667,66.0,0.0,0.0,112733.33333333334,2979415.0,1835200.0,1144215,0.05,0.3
1109,37,1,1381,32,1,1,6,0,1840,10725,3757.7777777777783,18322.777777777777,5000,5000,21340,28030.5,4270054.766666667,3309.5,0.0,0.0,112733.33333333334,2988190.0,1835200.0,1152990,0.05,0.3
1110,37,4,1381,38,1,1,6,0,2880,0,3757.7777777777783,6637.777777777778,0,0,2880,2736.0,4272790.766666667,144.0,0.0,0.0,112733.33333333334,2914790.0,1761800.0,1152990,0.05,0.3
1111,38,4,1383,48,1,1,6,0,3120,5005,3864.444444444445,13189.444444444445,6000,0,12220,16562.5,4289353.266666667,1657.5,0.0,0.0,115933.33333333334,2918885.0,1761800.0,1157085,0.05,0.3
1112,38,2,1384,43,1,1,6,0,4480,0,3864.444444444445,10344.444444444445,10000,0,4480,14256.0,4303609.266666667,224.0,0.0,0.0,115933.33333333334,2920418.333333333,1763333.333333333,1157085,0.05,0.3
1113,38,3,1386,38,1,1,6,0,1320,0,3864.444444444445,6384.444444444445,6000,0,1320,7254.0,4310863.266666667,66.0,0.0,0.0,115933.33333333334,2923485.0,1766400.0,1157085,0.05,0.3
1114,38,2,1385,31,1,1,6,0,1040,0,3864.444444444445,4904.444444444445,0,0,1040,988.0,4311851.266666667,52.0,0.0,0.0,115933.33333333334,2925018.333333333,1767933.333333333,1157085,0.05,0.3
1115,38,3,1386,28,1,1,6,0,800,0,3864.444444444445,5664.444444444445,5000,0,800,5760.0,4317611.266666667,40.0,0.0,0.0,115933.33333333334,2925018.333333333,1767933.333333333,1157085,0.05,0.3
1116,38,3,1386,33,1,1,6,0,2640,0,3864.444444444445,7704.444444444445,5000,1000,2640,-171862.4,4145748.8666666667,180502.4,34731.0,82639.4,115933.33333333334,2926551.666666667,1769466.666666667,1157085,0.05,0.3
1117,38,0,1385,38,1,1,6,0,2600,0,3864.444444444445,6464.444444444445,0,0,2600,2470.0,4148218.8666666667,130.0,0.0,0.0,115933.33333333334,2928085.0,1771000.0,1157085,0.05,0.3
1118,38,2,1387,44,1,1,6,0,3400,0,3864.444444444445,10264.444444444445,10000,5000,3400,18230.0,4166448.8666666667,170.0,0.0,0.0,115933.33333333334,2928085.0,1771000.0,1157085,0.05,0.3
1119,38,3,1388,35,1,1,6,0,6080,0,3864.444444444445,10944.444444444445,5000,0,6080,10776.0,4177224.8666666667,304.0,0.0,0.0,115933.33333333334,2932685.0,1775600.0,1157085,0.05,0.3
1120,38,2,1389,37,1,1,6,0,2120,17550,3864.444444444445,24534.444444444445,5000,0,2120,1749.0,4178973.8666666667,5371.0,0.0,0.0,115933.33333333334,2916668.333333333,1777133.333333333,1139535,0.05,0.3
1121,38,2,1390,37,1,1,6,0,4240,0,3864.444444444445,8304.444444444445,1000,0,4240,5028.0,4184001.8666666667,212.0,0.0,0.0,115933.33333333334,2918201.666666667,1778666.666666667,1139535,0.05,0.3
1122,38,4,1392,37,1,1,6,0,2360,0,3864.444444444445,7424.444444444445,6000,0,2360,8242.0,4192243.8666666667,118.0,0.0,0.0,115933.33333333334,2918201.666666667,1778666.666666667,1139535,0.05,0.3
1123,38,1,1392,31,1,1,6,0,2360,0,3864.444444444445,7224.444444444445,5000,0,2360,7242.0,4199485.866666667,118.0,0.0,0.0,115933.33333333334,2919735.0,1780200.0,1139535,0.05,0.3
1124,38,1,1392,35,1,1,6,0,1560,0,3864.444444444445,5624.444444444445,1000,0,1560,2482.0,4201967.866666667,78.0,0.0,0.0,115933.33333333334,2921268.333333333,1781733.333333333,1139535,0.05,0.3
1125,38,2,1394,38,1,1,6,0,3160,5005,3864.444444444445,12629.444444444445,2000,1000,12260,13600.5,4215568.366666667,1659.5,0.0,0.0,115933.33333333334,2925363.333333333,1781733.333333333,1143630,0.05,0.3
1126,38,3,1397,38,1,1,6,0,4240,0,3864.444444444445,11104.444444444445,15000,0,4240,19028.0,4234596.366666667,212.0,0.0,0.0,115933.33333333334,2925363.333333333,1781733.333333333,1143630,0.05,0.3
1127,38,4,1397,29,1,1,6,0,1840,0,3864.444444444445,7704.444444444445,10000,0,1840,11748.0,4246344.366666667,92.0,0.0,0.0,115933.33333333334,2929963.333333333,1786333.333333333,1143630,0.05,0.3
1128,38,2,1397,35,1,1,6,0,2120,2340,3864.444444444445,9324.444444444445,5000,0,2120,6312.0,4252656.366666667,808.0,0.0,0.0,115933.33333333334,2930690.0,1789400.0,1141290,0.05,0.3
1129,38,2,1399,27,1,1,6,0,4480,0,3864.444444444445,9544.444444444445,6000,0,4480,10256.0,4262912.366666667,224.0,0.0,0.0,115933.33333333334,2932223.333333333,1790933.333333333,1141290,0.05,0.3
1130,38,2,1401,40,1,1,6,0,520,10725,3864.444444444445,16509.444444444445,6000,1000,20020,23776.5,4286688.866666667,3243.5,0.0,0.0,115933.33333333334,2942531.666666667,1792466.666666667,1150065,0.05,0.3
1131,38,1,1402,40,1,1,6,0,4000,0,3864.444444444445,9064.444444444445,5000,1000,4000,9800.0,4296488.866666667,200.0,0.0,0.0,115933.33333333334,2944065.0,1794000.0,1150065,0.05,0.3
1132,38,3,1402,34,1,1,6,0,0,0,3864.444444444445,5064.444444444445,5000,1000,0,6000.0,4302488.866666667,0.0,0.0,0.0,115933.33333333334,2945598.333333333,1795533.333333333,1150065,0.05,0.3
1133,38,2,1404,30,1,1,6,0,1040,2860,3864.444444444445,8164.444444444445,2000,0,6240,7330.0,4309818.866666667,910.0,0.0,0.0,115933.33333333334,2949471.666666667,1797066.666666667,1152405,0.05,0.3
1134,38,2,1404,24,1,1,6,0,520,0,3864.444444444445,4384.444444444445,0,0,520,494.0,4310312.866666667,26.0,0.0,0.0,115933.33333333334,2949471.666666667,1797066.666666667,1152405,0.05,0.3
1135,38,4,1406,29,1,1,6,0,1040,10725,3864.444444444445,17829.444444444445,11000,0,20540,28270.5,4338583.366666667,3269.5,0.0,0.0,115933.33333333334,2958246.666666667,1797066.666666667,1161180,0.05,0.3
1136,38,1,1406,33,1,1,6,0,4200,0,3864.444444444445,8264.444444444445,0,1000,4200,4990.0,4343573.366666667,210.0,0.0,0.0,115933.33333333334,2961313.333333333,1800133.333333333,1161180,0.05,0.3
1137,38,2,1408,37,1,1,6,0,2640,10725,3864.444444444445,18429.444444444445,6000,0,22140,24790.5,4368363.866666667,3349.5,0.0,0.0,115933.33333333334,2970088.333333333,1800133.333333333,1169955,0.05,0.3
1138,38,3,1410,32,1,1,6,0,1320,0,3864.444444444445,7184.444444444445,10000,0,1320,11254.0,4379617.866666667,66.0,0.0,0.0,115933.33333333334,2971621.666666667,1801666.666666667,1169955,0.05,0.3
1139,38,2,1411,27,1,1,6,0,1560,0,3864.444444444445,6424.444444444445,5000,0,1560,6482.0,4386099.866666667,78.0,0.0,0.0,115933.33333333334,2974688.333333333,1804733.333333333,1169955,0.05,0.3
1140,38,1,1410,24,1,1,6,0,520,0,3864.444444444445,4384.444444444445,0,0,520,494.0,4386593.866666667,26.0,0.0,0.0,115933.33333333334,2897688.333333334,1727733.333333334,1169955,0.05,0.3
1141,39,4,1413,36,1,1,6,0,1560,0,3971.111111111111,6931.111111111111,7000,0,1560,8482.0,4395075.866666667,78.0,0.0,0.0,119133.33333333333,2897688.333333334,1727733.333333334,1169955,0.05,0.3
1142,39,3,1415,29,1,1,6,0,1320,10725,3971.111111111111,18216.11111111111,11000,0,20820,28536.5,4423612.366666667,3283.5,0.0,0.0,119133.33333333333,2907930.0,1729200.0,1178730,0.05,0.3
1143,39,2,1416,40,1,1,6,0,1840,8775,3971.111111111111,15586.111111111111,5000,0,1840,4115.5,4427727.866666667,2724.5,0.0,0.0,119133.33333333333,2902088.333333334,1732133.333333334,1169955,0.05,0.3
1144,39,3,1417,31,1,1,6,0,1040,0,3971.111111111111,6011.111111111111,5000,0,1040,5988.0,4433715.866666667,52.0,0.0,0.0,119133.33333333333,2903555.0,1733600.0,1169955,0.05,0.3
1145,39,5,1417,35,1,1,6,0,0,0,3971.111111111111,4971.111111111111,5000,0,0,5000.0,4438715.866666667,0.0,0.0,0.0,119133.33333333333,2905021.666666666,1735066.666666666,1169955,0.05,0.3
1146,39,2,1418,36,1,1,6,0,3440,2340,3971.111111111111,10751.111111111111,5000,0,3440,7566.0,4446281.866666667,874.0,0.0,0.0,119133.33333333333,2904148.333333334,1736533.333333334,1167615,0.05,0.3
1147,39,2,1420,24,1,1,6,0,3440,0,3971.111111111111,8611.111111111111,6000,0,3440,-174382.4,4271899.466666667,183822.4,35233.0,85417.4,119133.33333333333,2905615.0,1738000.0,1167615,0.05,0.3
1148,39,3,1421,32,1,1,6,0,1840,0,3971.111111111111,7011.111111111111,6000,0,1840,7748.0,4279647.466666667,92.0,0.0,0.0,119133.33333333333,2907081.666666666,1739466.666666666,1167615,0.05,0.3
1149,39,2,1421,32,1,1,6,0,1320,13500,3971.111111111111,19791.11111111111,0,5000,1320,2204.0,4281851.466666667,4116.0,0.0,0.0,119133.33333333333,2895048.333333334,1740933.333333334,1154115,0.05,0.3
1150,39,3,1423,39,1,1,6,0,1840,0,3971.111111111111,8011.111111111111,6000,5000,1840,12748.0,4294599.466666667,92.0,0.0,0.0,119133.33333333333,2896515.0,1742400.0,1154115,0.05,0.3
1151,39,2,1425,27,1,1,6,0,0,0,3971.111111111111,5971.111111111111,10000,0,0,10000.0,4304599.466666667,0.0,0.0,0.0,119133.33333333333,2899448.333333334,1745333.333333334,1154115,0.05,0.3
1152,39,1,1426,38,1,1,6,0,2880,0,3971.111111111111,7851.111111111111,5000,0,2880,7736.0,4312335.466666667,144.0,0.0,0.0,119133.33333333333,2902381.666666666,1748266.666666666,1154115,0.05,0.3
1153,39,2,1426,28,1,1,6,0,1560,10725,3971.111111111111,16256.111111111111,0,0,21060,17764.5,4330099.966666667,3295.5,0.0,0.0,119133.33333333333,2912623.333333334,1749733.333333334,1162890,0.05,0.3
1154,39,5,1427,36,1,1,6,0,2880,10725,3971.111111111111,17976.11111111111,2000,0,22380,21018.5,4351118.466666667,3361.5,0.0,0.0,119133.33333333333,2921398.333333334,1749733.333333334,1171665,0.05,0.3
1155,39,4,1430,34,1,1,6,0,2880,0,3971.111111111111,9051.111111111111,11000,0,2880,13736.0,4364854.466666667,144.0,0.0,0.0,119133.33333333333,2921398.333333334,1749733.333333334,1171665,0.05,0.3
1156,39,2,1430,46,1,1,6,0,4200,0,3971.111111111111,8171.111111111111,0,0,4200,3990.0,4368844.466666667,210.0,0.0,0.0,119133.33333333333,2924331.666666666,1752666.666666666,1171665,0.05,0.3
1157,39,2,1432,31,1,1,6,0,2360,5005,3971.111111111111,13336.111111111111,10000,0,11460,19840.5,4388684.966666667,1619.5,0.0,0.0,119133.33333333333,2928426.666666666,1752666.666666666,1175760,0.05,0.3
1158,39,2,1434,33,1,1,6,0,1040,10725,3971.111111111111,16936.11111111111,6000,0,20540,23270.5,4411955.466666667,3269.5,0.0,0.0,119133.33333333333,2940135.0,1755600.0,1184535,0.05,0.3
1159,39,2,1435,23,1,1,6,0,1320,2340,3971.111111111111,7831.111111111111,1000,0,1320,1552.0,4413507.466666667,768.0,0.0,0.0,119133.33333333333,2939261.666666666,1757066.666666666,1182195,0.05,0.3
1160,39,4,1438,36,1,1,6,0,3920,0,3971.111111111111,11091.111111111111,16000,0,3920,19724.0,4433231.466666667,196.0,0.0,0.0,119133.33333333333,2939261.666666666,1757066.666666666,1182195,0.05,0.3
1161,39,1,1437,37,1,1,6,0,2640,10725,3971.111111111111,17336.11111111111,0,0,22140,18790.5,4452021.966666667,3349.5,0.0,0.0,119133.33333333333,2952436.666666666,1761466.666666666,1190970,0.05,0.3
1162,39,2,1439,42,1,1,6,0,2880,10725,3971.111111111111,18776.11111111111,6000,0,22380,25018.5,4477040.466666667,3361.5,0.0,0.0,119133.33333333333,2961211.666666666,1761466.666666666,1199745,0.05,0.3
1163,39,1,1439,32,1,1,6,0,1840,0,3971.111111111111,6811.111111111111,5000,0,1840,6748.0,4483788.466666667,92.0,0.0,0.0,119133.33333333333,2962678.333333334,1762933.333333334,1199745,0.05,0.3
1164,39,3,1440,47,1,1,6,0,2360,0,3971.111111111111,6531.111111111111,1000,0,2360,3242.0,4487030.466666667,118.0,0.0,0.0,119133.33333333333,2964145.0,1764400.0,1199745,0.05,0.3
1165,39,2,1439,35,1,1,6,0,2640,0,3971.111111111111,6611.111111111111,0,0,2640,2508.0,4489538.466666667,132.0,0.0,0.0,119133.33333333333,2964145.0,1764400.0,1199745,0.05,0.3
1166,39,1,1439,33,1,1,6,0,1320,0,3971.111111111111,5291.111111111111,0,0,1320,1254.0,4490792.466666667,66.0,0.0,0.0,119133.33333333333,2964145.0,1764400.0,1199745,0.05,0.3
1167,39,3,1440,33,1,1,6,0,2640,0,3971.111111111111,7811.111111111111,1000,5000,2640,8508.0,4499300.466666667,132.0,0.0,0.0,119133.33333333333,2964145.0,1764400.0,1199745,0.05,0.3
1168,39,3,1440,42,1,1,6,0,3680,0,3971.111111111111,7851.111111111111,0,1000,3680,4496.0,4503796.466666667,184.0,0.0,0.0,119133.33333333333,2965611.666666666,1765866.666666666,1199745,0.05,0.3
1169,39,2,1441,34,1,1,6,0,1840,0,3971.111111111111,6811.111111111111,5000,0,1840,6748.0,4510544.466666667,92.0,0.0,0.0,119133.33333333333,2965611.666666666,1765866.666666666,1199745,0.05,0.3
1170,39,2,1441,32,1,1,6,0,2360,10725,3971.111111111111,17056.11111111111,0,0,21860,18524.5,4529068.966666667,3335.5,0.0,0.0,119133.33333333333,2895520.0,1687000.0,1208520,0.05,0.3
1171,40,2,1442,39,1,1,6,0,1040,19500,4066.6666666666665,24806.666666666668,1000,0,20540,15638.0,4544706.966666667,5902.0,0.0,0.0,122000.0,2895520.0,1687000.0,1208520,0.05,0.3
1172,40,1,1442,20,1,1,6,0,0,8775,4066.6666666666665,12841.666666666666,0,0,0,-2632.5,4542074.466666667,2632.5,0.0,0.0,122000.0,2886745.0,1687000.0,1199745,0.05,0.3
1173,40,3,1444,34,1,1,6,0,5560,7700,4066.6666666666665,19326.666666666668,10000,0,19560,26972.0,4569046.466666667,2588.0,0.0,0.0,122000.0,2893045.0,1687000.0,1206045,0.05,0.3
1174,40,1,1444,34,1,1,6,0,1600,0,4066.6666666666665,5666.666666666666,0,0,1600,1520.0,4570566.466666667,80.0,0.0,0.0,122000.0,2895845.0,1689800.0,1206045,0.05,0.3
1175,40,4,1446,48,1,1,6,0,5560,0,4066.6666666666665,11626.666666666666,10000,0,5560,15282.0,4585848.466666667,278.0,0.0,0.0,122000.0,2895845.0,1689800.0,1206045,0.05,0.3
1176,40,2,1447,36,1,1,6,0,800,21450,4066.6666666666665,26516.666666666668,1000,0,39800,34325.0,4620173.466666667,6475.0,0.0,0.0,122000.0,2916195.0,1692600.0,1223595,0.05,0.3
1177,40,1,1447,24,1,1,6,0,1840,0,4066.6666666666665,5906.666666666666,0,0,1840,1748.0,4621921.466666667,92.0,0.0,0.0,122000.0,2916195.0,1692600.0,1223595,0.05,0.3
1178,40,3,1450,40,1,1,6,0,3160,2860,4066.6666666666665,10686.666666666666,3000,0,8360,-190542.80000000005,4431378.666666667,201902.80000000005,41728.0,96158.80000000005,122000.0,2918535.0,1692600.0,1225935,0.05,0.3
1179,40,1,1451,43,1,1,6,0,2920,0,4066.6666666666665,8186.666666666666,5000,1000,2920,8774.0,4440152.666666667,146.0,0.0,0.0,122000.0,2918535.0,1692600.0,1225935,0.05,0.3
1180,40,2,1451,33,1,1,6,0,3920,0,4066.6666666666665,7986.666666666666,0,0,3920,3724.0,4443876.666666667,196.0,0.0,0.0,122000.0,2919935.0,1694000.0,1225935,0.05,0.3
1181,40,2,1452,38,1,1,6,0,3120,5005,4066.6666666666665,15391.666666666666,10000,6000,12220,26562.5,4470439.166666667,1657.5,0.0,0.0,122000.0,2924030.0,1694000.0,1230030,0.05,0.3
1182,40,6,1453,40,1,1,6,0,2880,0,4066.6666666666665,8146.666666666666,6000,0,2880,8736.0,4479175.166666667,144.0,0.0,0.0,122000.0,2928230.0,1698200.0,1230030,0.05,0.3
1183,40,2,1455,26,1,1,6,0,520,0,4066.6666666666665,6586.666666666666,10000,0,520,10494.0,4489669.166666667,26.0,0.0,0.0,122000.0,2929630.0,1699600.0,1230030,0.05,0.3
1184,40,2,1457,42,1,1,6,0,1560,0,4066.6666666666665,6826.666666666666,6000,0,1560,7482.0,4497151.166666667,78.0,0.0,0.0,122000.0,2932430.0,1702400.0,1230030,0.05,0.3
1185,40,2,1457,36,1,1,6,0,520,0,4066.6666666666665,4586.666666666666,0,0,520,494.0,4497645.166666667,26.0,0.0,0.0,122000.0,2933830.0,1703800.0,1230030,0.05,0.3
1186,40,2,1459,46,1,1,6,0,1320,0,4066.6666666666665,6586.666666666666,6000,0,1320,7254.0,4504899.166666667,66.0,0.0,0.0,122000.0,2933830.0,1703800.0,1230030,0.05,0.3
1187,40,3,1459,32,1,1,6,0,3680,0,4066.6666666666665,8946.666666666666,6000,0,3680,9496.0,4514395.166666667,184.0,0.0,0.0,122000.0,2935230.0,1705200.0,1230030,0.05,0.3
1188,40,3,1461,40,1,1,6,0,4000,10725,4066.6666666666665,19991.666666666668,6000,0,23500,26082.5,4540477.666666667,3417.5,0.0,0.0,122000.0,2945405.0,1706600.0,1238805,0.05,0.3
1189,40,3,1464,33,1,1,6,0,2120,5005,4066.6666666666665,13391.666666666666,11000,0,11220,20612.5,4561090.166666667,1607.5,0.0,0.0,122000.0,2950900.0,1708000.0,1242900,0.05,0.3
1190,40,0,1463,30,1,1,6,0,1600,8775,4066.6666666666665,14441.666666666666,0,0,1600,-1112.5,4559977.666666667,2712.5,0.0,0.0,122000.0,2944925.0,1710800.0,1234125,0.05,0.3
1191,40,3,1464,29,1,1,6,0,2360,0,4066.6666666666665,6626.666666666666,1000,0,2360,3242.0,4563219.666666667,118.0,0.0,0.0,122000.0,2944925.0,1710800.0,1234125,0.05,0.3
1192,40,3,1466,34,1,1,6,0,2120,0,4066.6666666666665,8386.666666666666,6000,5000,2120,13014.0,4576233.666666667,106.0,0.0,0.0,122000.0,2944925.0,1710800.0,1234125,0.05,0.3
1193,40,3,1468,37,1,1,6,0,520,0,4066.6666666666665,5986.666666666666,6000,1000,520,7494.0,4583727.666666667,26.0,0.0,0.0,122000.0,2947725.0,1713600.0,1234125,0.05,0.3
1194,40,4,1472,51,1,1,6,0,2920,10725,4066.6666666666665,20311.666666666668,12000,1000,22420,32056.5,4615784.166666667,3363.5,0.0,0.0,122000.0,2957900.0,1715000.0,1242900,0.05,0.3
1195,40,3,1473,43,1,1,6,0,1560,0,4066.6666666666665,8626.666666666666,10000,5000,1560,16482.0,4632266.166666667,78.0,0.0,0.0,122000.0,2960700.0,1717800.0,1242900,0.05,0.3
1196,40,2,1473,35,1,1,6,0,4200,0,4066.6666666666665,8466.666666666666,1000,0,4200,4990.0,4637256.166666667,210.0,0.0,0.0,122000.0,2964900.0,1722000.0,1242900,0.05,0.3
1197,40,2,1475,38,1,1,6,0,2360,10725,4066.6666666666665,19151.666666666668,10000,0,21860,28524.5,4665780.666666667,3335.5,0.0,0.0,122000.0,2973675.0,1722000.0,1251675,0.05,0.3
1198,40,2,1476,36,1,1,6,0,800,0,4066.6666666666665,5866.666666666666,5000,0,800,5760.0,4671540.666666667,40.0,0.0,0.0,122000.0,2976475.0,1724800.0,1251675,0.05,0.3
1199,40,3,1479,33,1,1,6,0,1040,0,4066.6666666666665,7306.666666666666,11000,0,1040,11988.0,4683528.666666667,52.0,0.0,0.0,122000.0,2977875.0,1726200.0,1251675,0.05,0.3
1200,40,4,1481,40,1,1,6,0,5280,0,4066.6666666666665,10746.666666666666,7000,0,5280,12016.0,4695544.666666667,264.0,0.0,0.0,122000.0,2898341.666666667,1646666.666666667,1251675,0.05,0.3
1201,41,2,1482,36,1,1,6,0,520,0,4188.888888888889,5108.888888888889,1000,1000,520,2494.0,4698038.666666667,26.0,0.0,0.0,125666.66666666666,2899675.0,1648000.0,1251675,0.05,0.3
1202,41,2,1483,35,1,1,6,0,2120,0,4188.888888888889,7308.888888888889,5000,0,2120,7014.0,4705052.666666667,106.0,0.0,0.0,125666.66666666666,2899675.0,1648000.0,1251675,0.05,0.3
1203,41,2,1485,48,1,1,6,0,1040,10725,4188.888888888889,17953.88888888889,10000,0,20540,27270.5,4732323.166666667,3269.5,0.0,0.0,125666.66666666666,2909783.333333333,1649333.333333333,1260450,0.05,0.3
1204,41,3,1488,32,1,1,6,0,1840,0,4188.888888888889,9028.888888888889,15000,0,1840,16748.0,4749071.166666667,92.0,0.0,0.0,125666.66666666666,2912450.0,1652000.0,1260450,0.05,0.3
1205,41,3,1491,48,1,1,6,0,1560,0,4188.888888888889,8748.888888888889,15000,0,1560,16482.0,4765553.166666667,78.0,0.0,0.0,125666.66666666666,2916450.0,1656000.0,1260450,0.05,0.3
1206,41,3,1494,46,1,1,6,0,2120,0,4188.888888888889,7908.888888888889,7000,1000,2120,10014.0,4775567.166666667,106.0,0.0,0.0,125666.66666666666,2920450.0,1660000.0,1260450,0.05,0.3
